book,chapter,verse,text
hebrews,8,6,νυνι δε διαφορωτερας τετευχεν λειτουργιας οσω και κρειττονος εστιν διαθηκης μεσιτης ητις επι κρειττοσιν επαγγελιαις νενομοθετηται
hebrews,8,7,ει γαρ η πρωτη εκεινη ην αμεμπτος ουκ αν δευτερας εζητειτο τοπος
hebrews,8,8,μεμφομενος γαρ αυτοις λεγει ιδου ημεραι ερχονται λεγει κυριος και συντελεσω επι τον οικον ισραηλ και επι τον οικον ιουδα διαθηκην καινην
hebrews,8,9,ου κατα την διαθηκην ην εποιησα τοις πατρασιν αυτων εν ημερα επιλαβομενου μου της χειρος αυτων εξαγαγειν αυτους εκ γης αιγυπτου οτι αυτοι ουκ ενεμειναν εν τη διαθηκη μου καγω ημελησα αυτων λεγει κυριος
hebrews,8,10,οτι αυτη η διαθηκη ην διαθησομαι τω οικω ισραηλ μετα τας ημερας εκεινας λεγει κυριος διδους νομους μου εις την διανοιαν αυτων και επι καρδιας αυτων επιγραψω αυτους και εσομαι αυτοις εις θεον και αυτοι εσονται μοι εις λαον
hebrews,8,11,και ου μη διδαξωσιν εκαστος τον πλησιον αυτου και εκαστος τον αδελφον αυτου λεγων γνωθι τον κυριον οτι παντες ειδησουσιν με απο μικρου αυτων εως μεγαλου αυτων
hebrews,8,12,οτι ιλεως εσομαι ταις αδικιαις αυτων και των αμαρτιων αυτων και των ανομιων αυτων ου μη μνησθω ετι
hebrews,8,13,εν τω λεγειν καινην πεπαλαιωκεν την πρωτην το δε παλαιουμενον και γηρασκον εγγυς αφανισμου
hebrews,9,1,ειχεν μεν ουν και η πρωτη δικαιωματα λατρειας το τε αγιον κοσμικον
hebrews,9,2,σκηνη γαρ κατεσκευασθη η πρωτη εν η η τε λυχνια και η τραπεζα και η προθεσις των αρτων ητις λεγεται αγια
hebrews,9,3,μετα δε το δευτερον καταπετασμα σκηνη η λεγομενη αγια αγιων
hebrews,9,4,χρυσουν εχουσα θυμιατηριον και την κιβωτον της διαθηκης περικεκαλυμμενην παντοθεν χρυσιω εν η σταμνος χρυση εχουσα το μαννα και η ραβδος ααρων η βλαστησασα και αι πλακες της διαθηκης
hebrews,9,5,υπερανω δε αυτης χερουβιμ δοξης κατασκιαζοντα το ιλαστηριον περι ων ουκ εστιν νυν λεγειν κατα μερος
hebrews,9,6,τουτων δε ουτως κατεσκευασμενων εις μεν την πρωτην σκηνην διαπαντος εισιασιν οι ιερεις τας λατρειας επιτελουντες
hebrews,9,7,εις δε την δευτεραν απαξ του ενιαυτου μονος ο αρχιερευς ου χωρις αιματος ο προσφερει υπερ εαυτου και των του λαου αγνοηματων
hebrews,9,8,τουτο δηλουντος του πνευματος του αγιου μηπω πεφανερωσθαι την των αγιων οδον ετι της πρωτης σκηνης εχουσης στασιν
hebrews,9,9,ητις παραβολη εις τον καιρον τον ενεστηκοτα καθ ον δωρα τε και θυσιαι προσφερονται μη δυναμεναι κατα συνειδησιν τελειωσαι τον λατρευοντα
hebrews,9,10,μονον επι βρωμασιν και πομασιν και διαφοροις βαπτισμοις και δικαιωμασιν σαρκος μεχρι καιρου διορθωσεως επικειμενα
hebrews,9,11,χριστος δε παραγενομενος αρχιερευς των μελλοντων αγαθων δια της μειζονος και τελειοτερας σκηνης ου χειροποιητου τουτ εστιν ου ταυτης της κτισεως
hebrews,9,12,ουδε δι αιματος τραγων και μοσχων δια δε του ιδιου αιματος εισηλθεν εφαπαξ εις τα αγια αιωνιαν λυτρωσιν ευραμενος
hebrews,9,13,ει γαρ το αιμα ταυρων και τραγων και σποδος δαμαλεως ραντιζουσα τους κεκοινωμενους αγιαζει προς την της σαρκος καθαροτητα
hebrews,9,14,ποσω μαλλον το αιμα του χριστου ος δια πνευματος αιωνιου εαυτον προσηνεγκεν αμωμον τω θεω καθαριει την συνειδησιν υμων απο νεκρων εργων εις το λατρευειν θεω ζωντι
hebrews,9,15,και δια τουτο διαθηκης καινης μεσιτης εστιν οπως θανατου γενομενου εις απολυτρωσιν των επι τη πρωτη διαθηκη παραβασεων την επαγγελιαν λαβωσιν οι κεκλημενοι της αιωνιου κληρονομιας
hebrews,9,16,οπου γαρ διαθηκη θανατον αναγκη φερεσθαι του διαθεμενου
hebrews,9,17,διαθηκη γαρ επι νεκροις βεβαια επει μηποτε ισχυει οτε ζη ο διαθεμενος
hebrews,9,18,οθεν ουδ η πρωτη χωρις αιματος εγκεκαινισται
hebrews,9,19,λαληθεισης γαρ πασης εντολης κατα νομον υπο μωυσεως παντι τω λαω λαβων το αιμα των μοσχων και τραγων μετα υδατος και εριου κοκκινου και υσσωπου αυτο τε το βιβλιον και παντα τον λαον ερραντισεν
hebrews,9,20,λεγων τουτο το αιμα της διαθηκης ης ενετειλατο προς υμας ο θεος
hebrews,9,21,και την σκηνην δε και παντα τα σκευη της λειτουργιας τω αιματι ομοιως ερραντισεν
hebrews,9,22,και σχεδον εν αιματι παντα καθαριζεται κατα τον νομον και χωρις αιματεκχυσιας ου γινεται αφεσις
hebrews,9,23,αναγκη ουν τα μεν υποδειγματα των εν τοις ουρανοις τουτοις καθαριζεσθαι αυτα δε τα επουρανια κρειττοσιν θυσιαις παρα ταυτας
hebrews,9,24,ου γαρ εις χειροποιητα αγια εισηλθεν ο χριστος αντιτυπα των αληθινων αλλ εις αυτον τον ουρανον νυν εμφανισθηναι τω προσωπω του θεου υπερ ημων
hebrews,9,25,ουδ ινα πολλακις προσφερη εαυτον ωσπερ ο αρχιερευς εισερχεται εις τα αγια κατ ενιαυτον εν αιματι αλλοτριω
hebrews,9,26,επει εδει αυτον πολλακις παθειν απο καταβολης κοσμου νυν δε απαξ επι συντελεια των αιωνων εις αθετησιν αμαρτιας δια της θυσιας αυτου πεφανερωται
hebrews,9,27,και καθ οσον αποκειται τοις ανθρωποις απαξ αποθανειν μετα δε τουτο κρισις
hebrews,9,28,ουτως ο χριστος απαξ προσενεχθεις εις το πολλων ανενεγκειν αμαρτιας εκ δευτερου χωρις αμαρτιας οφθησεται τοις αυτον απεκδεχομενοις εις σωτηριαν
hebrews,10,1,σκιαν γαρ εχων ο νομος των μελλοντων αγαθων ουκ αυτην την εικονα των πραγματων κατ ενιαυτον ταις αυταις θυσιαις ας προσφερουσιν εις το διηνεκες ουδεποτε δυναται τους προσερχομενους τελειωσαι
hebrews,10,2,επει ουκ αν επαυσαντο προσφερομεναι δια το μηδεμιαν εχειν ετι συνειδησιν αμαρτιων τους λατρευοντας απαξ κεκαθαρμενους
hebrews,10,3,αλλ εν αυταις αναμνησις αμαρτιων κατ ενιαυτον
hebrews,10,4,αδυνατον γαρ αιμα ταυρων και τραγων αφαιρειν αμαρτιας
hebrews,10,5,διο εισερχομενος εις τον κοσμον λεγει θυσιαν και προσφοραν ουκ ηθελησας σωμα δε κατηρτισω μοι
hebrews,10,6,ολοκαυτωματα και περι αμαρτιας ουκ ευδοκησας
hebrews,10,7,τοτε ειπον ιδου ηκω εν κεφαλιδι βιβλιου γεγραπται περι εμου του ποιησαι ο θεος το θελημα σου
hebrews,10,8,ανωτερον λεγων οτι θυσιαν και προσφοραν και ολοκαυτωματα και περι αμαρτιας ουκ ηθελησας ουδε ευδοκησας αιτινες κατα τον νομον προσφερονται
hebrews,10,9,τοτε ειρηκεν ιδου ηκω του ποιησαι ο θεος το θελημα σου αναιρει το πρωτον ινα το δευτερον στηση
hebrews,10,10,εν ω θεληματι ηγιασμενοι εσμεν δια της προσφορας του σωματος του ιησου χριστου εφαπαξ
hebrews,10,11,και πας μεν ιερευς εστηκεν καθ ημεραν λειτουργων και τας αυτας πολλακις προσφερων θυσιας αιτινες ουδεποτε δυνανται περιελειν αμαρτιας
hebrews,10,12,αυτος δε μιαν υπερ αμαρτιων προσενεγκας θυσιαν εις το διηνεκες εκαθισεν εν δεξια του θεου
hebrews,10,13,το λοιπον εκδεχομενος εως τεθωσιν οι εχθροι αυτου υποποδιον των ποδων αυτου
hebrews,10,14,μια γαρ προσφορα τετελειωκεν εις το διηνεκες τους αγιαζομενους
hebrews,10,15,μαρτυρει δε ημιν και το πνευμα το αγιον μετα γαρ το προειρηκεναι
hebrews,10,16,αυτη η διαθηκη ην διαθησομαι προς αυτους μετα τας ημερας εκεινας λεγει κυριος διδους νομους μου επι καρδιας αυτων και επι των διανοιων αυτων επιγραψω αυτους
hebrews,10,17,και των αμαρτιων αυτων και των ανομιων αυτων ου μη μνησθω ετι
hebrews,10,18,οπου δε αφεσις τουτων ουκετι προσφορα περι αμαρτιας
hebrews,10,19,εχοντες ουν αδελφοι παρρησιαν εις την εισοδον των αγιων εν τω αιματι ιησου
hebrews,10,20,ην ενεκαινισεν ημιν οδον προσφατον και ζωσαν δια του καταπετασματος τουτ εστιν της σαρκος αυτου
hebrews,10,21,και ιερεα μεγαν επι τον οικον του θεου
hebrews,10,22,προσερχωμεθα μετα αληθινης καρδιας εν πληροφορια πιστεως ερραντισμενοι τας καρδιας απο συνειδησεως πονηρας και λελουμενοι το σωμα υδατι καθαρω
hebrews,10,23,κατεχωμεν την ομολογιαν της ελπιδος ακλινη πιστος γαρ ο επαγγειλαμενος
hebrews,10,24,και κατανοωμεν αλληλους εις παροξυσμον αγαπης και καλων εργων
hebrews,10,25,μη εγκαταλειποντες την επισυναγωγην εαυτων καθως εθος τισιν αλλα παρακαλουντες και τοσουτω μαλλον οσω βλεπετε εγγιζουσαν την ημεραν
hebrews,10,26,εκουσιως γαρ αμαρτανοντων ημων μετα το λαβειν την επιγνωσιν της αληθειας ουκετι περι αμαρτιων απολειπεται θυσια
hebrews,10,27,φοβερα δε τις εκδοχη κρισεως και πυρος ζηλος εσθιειν μελλοντος τους υπεναντιους
hebrews,10,28,αθετησας τις νομον μωσεως χωρις οικτιρμων επι δυσιν η τρισιν μαρτυσιν αποθνησκει
hebrews,10,29,ποσω δοκειτε χειρονος αξιωθησεται τιμωριας ο τον υιον του θεου καταπατησας και το αιμα της διαθηκης κοινον ηγησαμενος εν ω ηγιασθη και το πνευμα της χαριτος ενυβρισας
hebrews,10,30,οιδαμεν γαρ τον ειποντα εμοι εκδικησις εγω ανταποδωσω λεγει κυριος και παλιν κυριος κρινει τον λαον αυτου
hebrews,10,31,φοβερον το εμπεσειν εις χειρας θεου ζωντος
hebrews,10,32,αναμιμνησκεσθε δε τας προτερον ημερας εν αις φωτισθεντες πολλην αθλησιν υπεμεινατε παθηματων
hebrews,10,33,τουτο μεν ονειδισμοις τε και θλιψεσιν θεατριζομενοι τουτο δε κοινωνοι των ουτως αναστρεφομενων γενηθεντες
hebrews,10,34,και γαρ τοις δεσμοις μου συνεπαθησατε και την αρπαγην των υπαρχοντων υμων μετα χαρας προσεδεξασθε γινωσκοντες εχειν εν εαυτοις κρειττονα υπαρξιν εν ουρανοις και μενουσαν
hebrews,10,35,μη αποβαλητε ουν την παρρησιαν υμων ητις εχει μισθαποδοσιαν μεγαλην
hebrews,10,36,υπομονης γαρ εχετε χρειαν ινα το θελημα του θεου ποιησαντες κομισησθε την επαγγελιαν
hebrews,10,37,ετι γαρ μικρον οσον οσον ο ερχομενος ηξει και ου χρονιει
hebrews,10,38,ο δε δικαιος εκ πιστεως ζησεται και εαν υποστειληται ουκ ευδοκει η ψυχη μου εν αυτω
hebrews,10,39,ημεις δε ουκ εσμεν υποστολης εις απωλειαν αλλα πιστεως εις περιποιησιν ψυχης
hebrews,11,1,εστιν δε πιστις ελπιζομενων υποστασις πραγματων ελεγχος ου βλεπομενων
hebrews,11,2,εν ταυτη γαρ εμαρτυρηθησαν οι πρεσβυτεροι
hebrews,11,3,πιστει νοουμεν κατηρτισθαι τους αιωνας ρηματι θεου εις το μη εκ φαινομενων τα βλεπομενα γεγονεναι
hebrews,11,4,πιστει πλειονα θυσιαν αβελ παρα καιν προσηνεγκεν τω θεω δι ης εμαρτυρηθη ειναι δικαιος μαρτυρουντος επι τοις δωροις αυτου του θεου και δι αυτης αποθανων ετι
hebrews,11,5,πιστει ενωχ μετετεθη του μη ιδειν θανατον και ουχ ευρισκετο διοτι μετεθηκεν αυτον ο θεος προ γαρ της μεταθεσεως αυτου μεμαρτυρηται ευηρεστηκεναι τω θεω
hebrews,11,6,χωρις δε πιστεως αδυνατον ευαρεστησαι πιστευσαι γαρ δει τον προσερχομενον τω θεω οτι εστιν και τοις εκζητουσιν αυτον μισθαποδοτης γινεται
hebrews,11,7,πιστει χρηματισθεις νωε περι των μηδεπω βλεπομενων ευλαβηθεις κατεσκευασεν κιβωτον εις σωτηριαν του οικου αυτου δι ης κατεκρινεν τον κοσμον και της κατα πιστιν δικαιοσυνης εγενετο κληρονομος
hebrews,11,8,πιστει καλουμενος αβρααμ υπηκουσεν εξελθειν εις τον τοπον ον ημελλεν λαμβανειν εις κληρονομιαν και εξηλθεν μη επισταμενος που ερχεται
hebrews,11,9,πιστει παρωκησεν εις την γην της επαγγελιας ως αλλοτριαν εν σκηναις κατοικησας μετα ισαακ και ιακωβ των συγκληρονομων της επαγγελιας της αυτης
hebrews,11,10,εξεδεχετο γαρ την τους θεμελιους εχουσαν πολιν ης τεχνιτης και δημιουργος ο θεος
hebrews,11,11,πιστει και αυτη σαρρα δυναμιν εις καταβολην σπερματος ελαβεν και παρα καιρον ηλικιας ετεκεν επει πιστον ηγησατο τον επαγγειλαμενον
hebrews,11,12,διο και αφ ενος εγεννηθησαν και ταυτα νενεκρωμενου καθως τα αστρα του ουρανου τω πληθει και ωσει αμμος η παρα το χειλος της θαλασσης η αναριθμητος
hebrews,11,13,κατα πιστιν απεθανον ουτοι παντες μη λαβοντες τας επαγγελιας αλλα πορρωθεν αυτας ιδοντες και πεισθεντες και ασπασαμενοι και ομολογησαντες οτι ξενοι και παρεπιδημοι εισιν επι της γης
hebrews,11,14,οι γαρ τοιαυτα λεγοντες εμφανιζουσιν οτι πατριδα επιζητουσιν
hebrews,11,15,και ει μεν εκεινης εμνημονευον αφ ης εξηλθον ειχον αν καιρον ανακαμψαι
hebrews,11,16,νυνι δε κρειττονος ορεγονται τουτ εστιν επουρανιου διο ουκ επαισχυνεται αυτους ο θεος θεος επικαλεισθαι αυτων ητοιμασεν γαρ αυτοις πολιν
hebrews,11,17,πιστει προσενηνοχεν αβρααμ τον ισαακ πειραζομενος και τον μονογενη προσεφερεν ο τας επαγγελιας αναδεξαμενος
hebrews,11,18,προς ον ελαληθη οτι εν ισαακ κληθησεται σοι σπερμα
hebrews,11,19,λογισαμενος οτι και εκ νεκρων εγειρειν δυνατος ο θεος οθεν αυτον και εν παραβολη εκομισατο
hebrews,11,20,πιστει περι μελλοντων ευλογησεν ισαακ τον ιακωβ και τον ησαυ
hebrews,11,21,πιστει ιακωβ αποθνησκων εκαστον των υιων ιωσηφ ευλογησεν και προσεκυνησεν επι το ακρον της ραβδου αυτου
hebrews,11,22,πιστει ιωσηφ τελευτων περι της εξοδου των υιων ισραηλ εμνημονευσεν και περι των οστεων αυτου ενετειλατο
hebrews,11,23,πιστει μωσης γεννηθεις εκρυβη τριμηνον υπο των πατερων αυτου διοτι ειδον αστειον το παιδιον και ουκ εφοβηθησαν το διαταγμα του βασιλεως
hebrews,11,24,πιστει μωσης μεγας γενομενος ηρνησατο λεγεσθαι υιος θυγατρος φαραω
hebrews,11,25,μαλλον ελομενος συγκακουχεισθαι τω λαω του θεου η προσκαιρον εχειν αμαρτιας απολαυσιν
hebrews,11,26,μειζονα πλουτον ηγησαμενος των εν αιγυπτω θησαυρων τον ονειδισμον του χριστου απεβλεπεν γαρ εις την μισθαποδοσιαν
hebrews,11,27,πιστει κατελιπεν αιγυπτον μη φοβηθεις τον θυμον του βασιλεως τον γαρ αορατον ως ορων εκαρτερησεν
hebrews,11,28,πιστει πεποιηκεν το πασχα και την προσχυσιν του αιματος ινα μη ο ολοθρευων τα πρωτοτοκα θιγη αυτων
hebrews,11,29,πιστει διεβησαν την ερυθραν θαλασσαν ως δια ξηρας ης πειραν λαβοντες οι αιγυπτιοι κατεποθησαν
hebrews,11,30,πιστει τα τειχη ιεριχω επεσεν κυκλωθεντα επι επτα ημερας
hebrews,11,31,πιστει ρααβ η πορνη ου συναπωλετο τοις απειθησασιν δεξαμενη τους κατασκοπους μετ ειρηνης
hebrews,11,32,και τι ετι λεγω επιλειψει γαρ με διηγουμενον ο χρονος περι γεδεων βαρακ τε και σαμψων και ιεφθαε δαβιδ τε και σαμουηλ και των προφητων
hebrews,11,33,οι δια πιστεως κατηγωνισαντο βασιλειας ειργασαντο δικαιοσυνην επετυχον επαγγελιων εφραξαν στοματα λεοντων
hebrews,11,34,εσβεσαν δυναμιν πυρος εφυγον στοματα μαχαιρας ενεδυναμωθησαν απο ασθενειας εγενηθησαν ισχυροι εν πολεμω παρεμβολας εκλιναν αλλοτριων
hebrews,11,35,ελαβον γυναικες εξ αναστασεως τους νεκρους αυτων αλλοι δε ετυμπανισθησαν ου προσδεξαμενοι την απολυτρωσιν ινα κρειττονος αναστασεως τυχωσιν
hebrews,11,36,ετεροι δε εμπαιγμων και μαστιγων πειραν ελαβον ετι δε δεσμων και φυλακης
hebrews,11,37,ελιθασθησαν επρισθησαν επειρασθησαν εν φονω μαχαιρας απεθανον περιηλθον εν μηλωταις εν αιγειοις δερμασιν υστερουμενοι θλιβομενοι κακουχουμενοι
hebrews,11,38,ων ουκ ην αξιος ο κοσμος εν ερημιαις πλανωμενοι και ορεσιν και σπηλαιοις και ταις οπαις της γης
hebrews,11,39,και ουτοι παντες μαρτυρηθεντες δια της πιστεως ουκ εκομισαντο την επαγγελιαν
hebrews,11,40,του θεου περι ημων κρειττον τι προβλεψαμενου ινα μη χωρις ημων τελειωθωσιν
hebrews,12,1,τοιγαρουν και ημεις τοσουτον εχοντες περικειμενον ημιν νεφος μαρτυρων ογκον αποθεμενοι παντα και την ευπεριστατον αμαρτιαν δι υπομονης τρεχωμεν τον προκειμενον ημιν αγωνα
hebrews,12,2,αφορωντες εις τον της πιστεως αρχηγον και τελειωτην ιησουν ος αντι της προκειμενης αυτω χαρας υπεμεινεν σταυρον αισχυνης καταφρονησας εν δεξια τε του θρονου του θεου εκαθισεν
hebrews,12,3,αναλογισασθε γαρ τον τοιαυτην υπομεμενηκοτα υπο των αμαρτωλων εις αυτον αντιλογιαν ινα μη καμητε ταις ψυχαις υμων εκλυομενοι
hebrews,12,4,ουπω μεχρις αιματος αντικατεστητε προς την αμαρτιαν ανταγωνιζομενοι
hebrews,12,5,και εκλελησθε της παρακλησεως ητις υμιν ως υιοις διαλεγεται υιε μου μη ολιγωρει παιδειας κυριου μηδε εκλυου υπ αυτου ελεγχομενος
hebrews,12,6,ον γαρ αγαπα κυριος παιδευει μαστιγοι δε παντα υιον ον παραδεχεται
hebrews,12,7,ει παιδειαν υπομενετε ως υιοις υμιν προσφερεται ο θεος τις γαρ εστιν υιος ον ου παιδευει πατηρ
hebrews,12,8,ει δε χωρις εστε παιδειας ης μετοχοι γεγονασιν παντες αρα νοθοι εστε και ουχ υιοι
hebrews,12,9,ειτα τους μεν της σαρκος ημων πατερας ειχομεν παιδευτας και ενετρεπομεθα ου πολλω μαλλον υποταγησομεθα τω πατρι των πνευματων και ζησομεν
hebrews,12,10,οι μεν γαρ προς ολιγας ημερας κατα το δοκουν αυτοις επαιδευον ο δε επι το συμφερον εις το μεταλαβειν της αγιοτητος αυτου
hebrews,12,11,πασα δε παιδεια προς μεν το παρον ου δοκει χαρας ειναι αλλα λυπης υστερον δε καρπον ειρηνικον τοις δι αυτης γεγυμνασμενοις αποδιδωσιν δικαιοσυνης
hebrews,12,12,διο τας παρειμενας χειρας και τα παραλελυμενα γονατα ανορθωσατε
hebrews,12,13,και τροχιας ορθας ποιησατε τοις ποσιν υμων ινα μη το χωλον εκτραπη ιαθη δε μαλλον
hebrews,12,14,ειρηνην διωκετε μετα παντων και τον αγιασμον ου χωρις ουδεις οψεται τον κυριον
hebrews,12,15,επισκοπουντες μη τις υστερων απο της χαριτος του θεου μη τις ριζα πικριας ανω φυουσα ενοχλη και δια ταυτης μιανθωσιν πολλοι
hebrews,12,16,μη τις πορνος η βεβηλος ως ησαυ ος αντι βρωσεως μιας απεδοτο τα πρωτοτοκια αυτου
hebrews,12,17,ιστε γαρ οτι και μετεπειτα θελων κληρονομησαι την ευλογιαν απεδοκιμασθη μετανοιας γαρ τοπον ουχ ευρεν καιπερ μετα δακρυων εκζητησας αυτην
hebrews,12,18,ου γαρ προσεληλυθατε ψηλαφωμενω ορει και κεκαυμενω πυρι και γνοφω και σκοτω και θυελλη
hebrews,12,19,και σαλπιγγος ηχω και φωνη ρηματων ης οι ακουσαντες παρητησαντο μη προστεθηναι αυτοις λογον
hebrews,12,20,ουκ εφερον γαρ το διαστελλομενον καν θηριον θιγη του ορους λιθοβοληθησεται η βολιδι κατατοξευθησεται
hebrews,12,21,και ουτως φοβερον ην το φανταζομενον μωσης ειπεν εκφοβος ειμι και εντρομος
hebrews,12,22,αλλα προσεληλυθατε σιων ορει και πολει θεου ζωντος ιερουσαλημ επουρανιω και μυριασιν αγγελων
hebrews,12,23,πανηγυρει και εκκλησια πρωτοτοκων εν ουρανοις απογεγραμμενων και κριτη θεω παντων και πνευμασιν δικαιων τετελειωμενων
hebrews,12,24,και διαθηκης νεας μεσιτη ιησου και αιματι ραντισμου κρειττονα λαλουντι παρα αβελ
hebrews,12,25,βλεπετε μη παραιτησησθε τον λαλουντα ει γαρ εκεινοι ουκ εφυγον τον επι της γης παραιτησαμενοι χρηματιζοντα πολλω μαλλον ημεις οι τον απ ουρανων αποστρεφομενοι
hebrews,12,26,ου η φωνη την γην εσαλευσεν τοτε νυν δε επηγγελται λεγων ετι απαξ εγω σειω ου μονον την γην αλλα και τον ουρανον
hebrews,12,27,το δε ετι απαξ δηλοι των σαλευομενων την μεταθεσιν ως πεποιημενων ινα μεινη τα μη σαλευομενα
hebrews,12,28,διο βασιλειαν ασαλευτον παραλαμβανοντες εχωμεν χαριν δι ης λατρευωμεν ευαρεστως τω θεω μετα αιδους και ευλαβειας
hebrews,12,29,και γαρ ο θεος ημων πυρ καταναλισκον
hebrews,13,1,η φιλαδελφια μενετω
hebrews,13,2,της φιλοξενιας μη επιλανθανεσθε δια ταυτης γαρ ελαθον τινες ξενισαντες αγγελους
hebrews,13,3,μιμνησκεσθε των δεσμιων ως συνδεδεμενοι των κακουχουμενων ως και αυτοι οντες εν σωματι
hebrews,13,4,τιμιος ο γαμος εν πασιν και η κοιτη αμιαντος πορνους δε και μοιχους κρινει ο θεος
hebrews,13,5,αφιλαργυρος ο τροπος αρκουμενοι τοις παρουσιν αυτος γαρ ειρηκεν ου μη σε ανω ουδ ου μη σε εγκαταλιπω
hebrews,13,6,ωστε θαρρουντας ημας λεγειν κυριος εμοι βοηθος και ου φοβηθησομαι τι ποιησει μοι ανθρωπος
hebrews,13,7,μνημονευετε των ηγουμενων υμων οιτινες ελαλησαν υμιν τον λογον του θεου ων αναθεωρουντες την εκβασιν της αναστροφης μιμεισθε την πιστιν
hebrews,13,8,ιησους χριστος χθες και σημερον ο αυτος και εις τους αιωνας
hebrews,13,9,διδαχαις ποικιλαις και ξεναις μη περιφερεσθε καλον γαρ χαριτι βεβαιουσθαι την καρδιαν ου βρωμασιν εν οις ουκ ωφεληθησαν οι περιπατησαντες
hebrews,13,10,εχομεν θυσιαστηριον εξ ου φαγειν ουκ εχουσιν εξουσιαν οι τη σκηνη λατρευοντες
hebrews,13,11,ων γαρ εισφερεται ζωων το αιμα περι αμαρτιας εις τα αγια δια του αρχιερεως τουτων τα σωματα κατακαιεται εξω της παρεμβολης
hebrews,13,12,διο και ιησους ινα αγιαση δια του ιδιου αιματος τον λαον εξω της πυλης επαθεν
hebrews,13,13,τοινυν εξερχωμεθα προς αυτον εξω της παρεμβολης τον ονειδισμον αυτου φεροντες
hebrews,13,14,ου γαρ εχομεν ωδε μενουσαν πολιν αλλα την μελλουσαν επιζητουμεν
hebrews,13,15,δι αυτου ουν αναφερωμεν θυσιαν αινεσεως διαπαντος τω θεω τουτ εστιν καρπον χειλεων ομολογουντων τω ονοματι αυτου
hebrews,13,16,της δε ευποιιας και κοινωνιας μη επιλανθανεσθε τοιαυταις γαρ θυσιαις ευαρεστειται ο θεος
hebrews,13,17,πειθεσθε τοις ηγουμενοις υμων και υπεικετε αυτοι γαρ αγρυπνουσιν υπερ των ψυχων υμων ως λογον αποδωσοντες ινα μετα χαρας τουτο ποιωσιν και μη στεναζοντες αλυσιτελες γαρ υμιν τουτο
hebrews,13,18,προσευχεσθε περι ημων πεποιθαμεν γαρ οτι καλην συνειδησιν εχομεν εν πασιν καλως θελοντες αναστρεφεσθαι
hebrews,13,19,περισσοτερως δε παρακαλω τουτο ποιησαι ινα ταχιον αποκατασταθω υμιν
hebrews,13,20,ο δε θεος της ειρηνης ο αναγαγων εκ νεκρων τον ποιμενα των προβατων τον μεγαν εν αιματι διαθηκης αιωνιου τον κυριον ημων ιησουν
hebrews,13,21,καταρτισαι υμας εν παντι εργω αγαθω εις το ποιησαι το θελημα αυτου ποιων εν υμιν το ευαρεστον ενωπιον αυτου δια ιησου χριστου ω η δοξα εις τους αιωνας των αιωνων αμην
hebrews,13,22,παρακαλω δε υμας αδελφοι ανεχεσθε του λογου της παρακλησεως και γαρ δια βραχεων επεστειλα υμιν
hebrews,13,23,γινωσκετε τον αδελφον τιμοθεον απολελυμενον μεθ ου εαν ταχιον ερχηται οψομαι υμας
hebrews,13,24,ασπασασθε παντας τους ηγουμενους υμων και παντας τους αγιους ασπαζονται υμας οι απο της ιταλιας
hebrews,13,25,η χαρις μετα παντων υμων αμην [προς εβραιους εγραφη απο της ιταλιας δια τιμοθεου]
james,1,1,ιακωβος θεου και κυριου ιησου χριστου δουλος ταις δωδεκα φυλαις ταις εν τη διασπορα χαιρειν
james,1,2,πασαν χαραν ηγησασθε αδελφοι μου οταν πειρασμοις περιπεσητε ποικιλοις
james,1,3,γινωσκοντες οτι το δοκιμιον υμων της πιστεως κατεργαζεται υπομονην
james,1,4,η δε υπομονη εργον τελειον εχετω ινα ητε τελειοι και ολοκληροι εν μηδενι λειπομενοι
james,1,5,ει δε τις υμων λειπεται σοφιας αιτειτω παρα του διδοντος θεου πασιν απλως και μη ονειδιζοντος και δοθησεται αυτω
james,1,6,αιτειτω δε εν πιστει μηδεν διακρινομενος ο γαρ διακρινομενος εοικεν κλυδωνι θαλασσης ανεμιζομενω και ριπιζομενω
james,1,7,μη γαρ οιεσθω ο ανθρωπος εκεινος οτι ληψεται τι παρα του κυριου
james,1,8,ανηρ διψυχος ακαταστατος εν πασαις ταις οδοις αυτου
james,1,9,καυχασθω δε ο αδελφος ο ταπεινος εν τω υψει αυτου
james,1,10,ο δε πλουσιος εν τη ταπεινωσει αυτου οτι ως ανθος χορτου παρελευσεται
james,1,11,ανετειλεν γαρ ο ηλιος συν τω καυσωνι και εξηρανεν τον χορτον και το ανθος αυτου εξεπεσεν και η ευπρεπεια του προσωπου αυτου απωλετο ουτως και ο πλουσιος εν ταις πορειαις αυτου μαρανθησεται
james,1,12,μακαριος ανηρ ος υπομενει πειρασμον οτι δοκιμος γενομενος ληψεται τον στεφανον της ζωης ον επηγγειλατο ο κυριος τοις αγαπωσιν αυτον
james,1,13,μηδεις πειραζομενος λεγετω οτι απο του θεου πειραζομαι ο γαρ θεος απειραστος εστιν κακων πειραζει δε αυτος ουδενα
james,1,14,εκαστος δε πειραζεται υπο της ιδιας επιθυμιας εξελκομενος και δελεαζομενος
james,1,15,ειτα η επιθυμια συλλαβουσα τικτει αμαρτιαν η δε αμαρτια αποτελεσθεισα αποκυει θανατον
james,1,16,μη πλανασθε αδελφοι μου αγαπητοι
